CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column,count
240354525,18,MANHATTAN,12/15/2021,12:00:00,2/8/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,2/9/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,989711,218854,40.767379,-73.980284,"(40.767379, -73.980284)",POINT (-73.980284 40.767379),1
243494824,115,QUEENS,12/17/2021,8:00:00,12/27/2021,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,113,FELONY,FRONT OF,FORGERY,(null),PATROL BORO QUEENS NORTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",MAILBOX OUTSIDE,4/11/2022,(null),(null),(null),(null),,45-64,WHITE HISPANIC,F,1018790,215336,40.757657,-73.875325,"(40.757657, -73.875325)",POINT (-73.875325 40.757657),1
242941276,18,MANHATTAN,11/10/2021,14:44:00,11/24/2021,18:50:00,COMPLETED,(null),,1,N.Y. TRANSIT POLICE,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,4/1/2022,47-50 STS./ROCKEFELLER CTR.,25-44,BLACK,M,1,UNKNOWN,UNKNOWN,E,988451,217993,40.76502408,-73.98483595,"(40.7650240788333, -73.9848359497083)",POINT (-73.9848359497083 40.7650240788333),1
239621289,20,MANHATTAN,11/20/2021,12:00:00,11/20/2021,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",RESIDENCE - APT. HOUSE,1/24/2022,(null),(null),(null),(null),,45-64,WHITE,M,990022,224726,40.783495,-73.979156,"(40.783495, -73.979156)",POINT (-73.979156 40.783495),1
245024830,78,BROOKLYN,7/4/2021,14:00:00,1/16/2022,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,5/14/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,990663,183574,40.670543,-73.976879,"(40.670543, -73.976879)",POINT (-73.976879 40.670543),1
242867653,108,QUEENS,11/25/2021,15:00:00,3/25/2022,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO QUEENS NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,3/30/2022,(null),(null),(null),(null),,25-44,WHITE HISPANIC,F,1008206,210784,40.745198,-73.913545,"(40.745198, -73.913545)",POINT (-73.913545 40.745198),1
241715059,122,STATEN ISLAND,11/28/2021,15:00:00,12/10/2021,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,3/7/2022,(null),(null),(null),(null),,45-64,WHITE HISPANIC,F,967012,156440,40.596053,-74.062071,"(40.596053, -74.062071)",POINT (-74.062071 40.596053),1
249046692,115,QUEENS,9/7/2021,17:04:00,5/17/2022,15:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,117,FELONY,FRONT OF,DANGEROUS DRUGS,(null),PATROL BORO QUEENS NORTH,521,"CONTROLLED SUBSTANCE, SALE 5",STREET,8/4/2022,(null),18-24,BLACK,M,,UNKNOWN,UNKNOWN,E,1019341,213253,40.751938,-73.873344,"(40.751938, -73.873344)",POINT (-73.873344 40.751938),1
239273841,90,BROOKLYN,7/15/2021,0:01:00,12/15/2021,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,1/15/2022,(null),UNKNOWN,UNKNOWN,M,,18-24,WHITE,F,999104,198464,40.711403,-73.94642,"(40.711403, -73.94642)",POINT (-73.94642 40.711403),1
247090884,52,BRONX,9/1/2020,0:01:00,6/24/2022,0:13:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO BRONX,293,"CONSPIRACY 2, 1",RESIDENCE - APT. HOUSE,6/24/2022,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,E,1013949,254991,40.866518,-73.892622,"(40.866518, -73.892622)",POINT (-73.892622 40.866518),1
239034237,30,MANHATTAN,12/18/2021,15:00:00,1/3/2022,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",RESIDENCE - APT. HOUSE,1/12/2022,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK HISPANIC,F,998618,240626,40.827129,-73.948083,"(40.827129, -73.948083)",POINT (-73.948083 40.827129),1
239390736,45,BRONX,9/1/2021,13:00:00,9/1/2021,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO BRONX,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,1/18/2022,(null),45-64,BLACK,M,,45-64,ASIAN / PACIFIC ISLANDER,F,1031736,250283,40.853519,-73.828348,"(40.853519, -73.828348)",POINT (-73.828348 40.853519),1
246097665,105,QUEENS,12/29/2020,12:00:00,1/21/2021,13:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,305,"LARCENY,PETIT BY CREDIT CARD U",RESIDENCE-HOUSE,6/3/2022,(null),(null),(null),(null),,25-44,WHITE HISPANIC,F,1054176,200975,40.718033,-73.747745,"(40.718033, -73.747745)",POINT (-73.747745 40.718033),1
244702474,75,BROOKLYN,5/6/2000,5:30:00,5/6/2022,5:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BKLYN NORTH,321,"LARCENY,PETIT FROM AUTO",STREET,5/6/2022,(null),(null),(null),(null),,25-44,BLACK,M,1015391,181282,40.6642,-73.88775,"(40.6642, -73.88775)",POINT (-73.88775 40.6642),1
242800569,10,MANHATTAN,12/22/2021,8:00:00,12/22/2021,8:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,3/23/2022,(null),UNKNOWN,UNKNOWN,M,,65+,WHITE,M,984479,215105,40.75709,-73.999171,"(40.75709, -73.999171)",POINT (-73.999171 40.75709),1
239750511,73,BROOKLYN,10/14/2021,12:00:00,10/14/2021,19:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BKLYN NORTH,353,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",PARKING LOT/GARAGE (PRIVATE),1/26/2022,(null),(null),(null),(null),,25-44,WHITE,M,1007564,188288,40.683454,-73.915939,"(40.683454, -73.915939)",POINT (-73.915939 40.683454),1
238496511,103,QUEENS,1/1/2022,2:45:00,1/1/2022,4:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO QUEENS SOUTH,105,STRANGULATION 1ST,HOTEL/MOTEL,1/1/2022,(null),25-44,BLACK,M,,25-44,BLACK,F,1041717,197008,40.70723982,-73.79272673,"(40.7072398161698, -73.7927267255908)",POINT (-73.7927267255908 40.7072398161698),1
240240626,68,BROOKLYN,11/25/2021,11:00:00,2/7/2022,13:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BKLYN SOUTH,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,2/7/2022,(null),UNKNOWN,WHITE HISPANIC,F,,18-24,WHITE,M,975652,170433,40.634472,-74.030975,"(40.634472, -74.030975)",POINT (-74.030975 40.634472),1
239569348,71,BROOKLYN,12/31/2021,14:53:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,1/20/2022,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,M,997551,182704,40.668148,-73.952053,"(40.668148, -73.952053)",POINT (-73.952053 40.668148),1
238570282,44,BRONX,1/1/2022,19:15:00,1/1/2022,19:20:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO BRONX,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,1/1/2022,(null),18-24,UNKNOWN,F,,<18,WHITE HISPANIC,F,1005851,245439,40.840323,-73.921929,"(40.840323, -73.921929)",POINT (-73.921929 40.840323),1
241115739,23,MANHATTAN,1/1/2022,16:00:00,2/20/2022,2:42:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN NORTH,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",RESTAURANT/DINER,2/21/2022,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,998291,226412,40.788115,-73.949292,"(40.788115, -73.949292)",POINT (-73.949292 40.788115),1
238647202,48,BRONX,12/31/2021,3:30:00,1/1/2022,18:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BRONX,339,"LARCENY,PETIT FROM OPEN AREAS,",RESIDENCE - APT. HOUSE,1/2/2022,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,F,1016528,245472,40.84038,-73.883342,"(40.84038, -73.883342)",POINT (-73.883342 40.84038),1
238961042,17,MANHATTAN,12/20/2021,9:00:00,1/10/2022,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE - APT. HOUSE,1/11/2022,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,F,991262,210439,40.744281,-73.974694,"(40.744281, -73.974694)",POINT (-73.974694 40.744281),1
249645600,107,QUEENS,1/23/2006,0:01:00,7/8/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,(null),PATROL BORO QUEENS SOUTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,8/16/2022,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,F,1034704,196713,40.706467,-73.81802,"(40.706467, -73.81802)",POINT (-73.81802 40.706467),1
241030735,17,MANHATTAN,10/9/2021,2:00:00,2/21/2022,8:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2/21/2022,(null),18-24,WHITE,M,,18-24,WHITE,M,992919,213428,40.752483,-73.968709,"(40.752483, -73.968709)",POINT (-73.968709 40.752483),1
244197736,75,BROOKLYN,8/19/2020,7:00:00,4/26/2022,19:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,4/26/2022,(null),(null),(null),(null),,25-44,WHITE HISPANIC,F,1019781,186578,40.678721,-73.8719,"(40.678721, -73.8719)",POINT (-73.8719 40.678721),1
239418280,75,BROOKLYN,7/26/2021,12:00:00,7/27/2021,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BKLYN NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,1/19/2022,(null),(null),(null),(null),,25-44,WHITE,M,1018071,186478,40.678452,-73.878063,"(40.678452, -73.878063)",POINT (-73.878063 40.678452),1
239148361,114,QUEENS,12/7/2021,2:03:00,12/28/2021,2:03:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,1/12/2022,(null),(null),(null),(null),,25-44,WHITE HISPANIC,M,1005108,218192,40.765539,-73.9247,"(40.765539, -73.9247)",POINT (-73.9247 40.765539),1
245528588,113,QUEENS,5/1/2021,8:00:00,5/29/2021,20:00:00,ATTEMPTED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO QUEENS SOUTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,5/23/2022,(null),45-64,UNKNOWN,M,,<18,WHITE HISPANIC,F,1046315,187088,40.67998074,-73.77623391,"(40.6799807384666, -73.7762339071953)",POINT (-73.7762339071953 40.6799807384666),1
239651333,90,BROOKLYN,12/24/2021,0:00:00,12/24/2021,23:55:00,COMPLETED,(null),530,2,N.Y. HOUSING POLICE,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BKLYN NORTH,303,"LARCENY,PETIT BY CHECK USE",RESIDENCE - PUBLIC HOUSING,1/25/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,995044,197200,40.70794,-73.961064,"(40.70794, -73.961064)",POINT (-73.961064 40.70794),1
238699784,26,MANHATTAN,11/16/2021,19:22:00,11/16/2021,19:24:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,(null),PATROL BORO MAN NORTH,223,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE - APT. HOUSE,1/5/2022,(null),45-64,WHITE HISPANIC,F,,18-24,ASIAN / PACIFIC ISLANDER,F,993994,232281,40.804229,-73.964802,"(40.804229, -73.964802)",POINT (-73.964802 40.804229),1
248230096,103,QUEENS,10/28/2020,18:00:00,7/15/2022,17:36:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE-HOUSE,7/15/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,1044130,198583,40.711539,-73.784008,"(40.711539, -73.784008)",POINT (-73.784008 40.711539),1
238600569,46,BRONX,1/1/2022,16:00:00,1/3/2022,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BRONX,321,"LARCENY,PETIT FROM AUTO",STREET,1/3/2022,(null),UNKNOWN,UNKNOWN,U,,18-24,WHITE HISPANIC,M,1008239,249430,40.851271,-73.913285,"(40.851271, -73.913285)",POINT (-73.913285 40.851271),1
238570177,23,MANHATTAN,1/1/2022,21:00:00,1/2/2022,9:12:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,OPPOSITE OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN NORTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,1/2/2022,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK,M,998115,229249,40.795902,-73.949923,"(40.795902, -73.949923)",POINT (-73.949923 40.795902),1
238745235,108,QUEENS,12/16/2021,22:00:00,12/16/2021,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO QUEENS NORTH,175,"SEXUAL ABUSE 3,2",RESIDENCE-HOUSE,1/6/2022,(null),<18,UNKNOWN,M,,<18,WHITE HISPANIC,F,996424,210017,40.7431246,-73.95606807,"(40.7431245994984, -73.9560680726795)",POINT (-73.9560680726795 40.7431245994984),1
241458128,73,BROOKLYN,11/9/2021,6:00:00,,(null),COMPLETED,(null),,1,N.Y. TRANSIT POLICE,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BKLYN NORTH,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,3/2/2022,ROCKAWAY AVENUE,25-44,BLACK,M,33,UNKNOWN,UNKNOWN,E,1008245,183796,40.67113,-73.91350206,"(40.6711300016904, -73.9135020552048)",POINT (-73.9135020552048 40.6711300016904),1
238675305,7,MANHATTAN,11/19/2021,9:00:00,11/19/2021,9:02:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",RESIDENCE - APT. HOUSE,1/5/2022,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,987087,199440,40.714093,-73.989763,"(40.714093, -73.989763)",POINT (-73.989763 40.714093),1
238610732,103,QUEENS,10/24/2021,0:05:00,10/28/2021,23:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS SOUTH,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE-HOUSE,1/4/2022,(null),(null),(null),(null),,25-44,WHITE HISPANIC,F,1046670,199486,40.714001,-73.774838,"(40.714001, -73.774838)",POINT (-73.774838 40.714001),1
240547103,62,BROOKLYN,12/15/2021,9:00:00,2/13/2022,18:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2/13/2022,(null),25-44,ASIAN / PACIFIC ISLANDER,F,,25-44,WHITE,F,989028,161166,40.609041,-73.982792,"(40.609041, -73.982792)",POINT (-73.982792 40.609041),1
247434390,108,QUEENS,6/29/2000,12:00:00,6/29/2022,12:22:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,357,"LARCENY,PETIT OF VEHICLE ACCES",STREET,6/29/2022,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,1001717,207256,40.7355292,-73.9369725,"(40.7355292, -73.9369725)",POINT (-73.9369725 40.7355292),1
241950191,44,BRONX,9/6/2013,0:01:00,10/1/2021,0:01:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,3/11/2022,(null),(null),(null),(null),,25-44,BLACK HISPANIC,F,1008787,243961,40.836258,-73.911326,"(40.836258, -73.911326)",POINT (-73.911326 40.836258),1
240876528,106,QUEENS,10/29/2021,0:00:00,2/18/2022,11:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,353,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE-HOUSE,2/18/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,1023953,180146,40.661049,-73.856896,"(40.661049, -73.856896)",POINT (-73.856896 40.661049),1
239971388,62,BROOKLYN,12/30/2021,15:55:00,12/30/2021,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,353,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE-HOUSE,2/1/2022,(null),25-44,WHITE,M,,25-44,ASIAN / PACIFIC ISLANDER,M,981363,161718,40.610556,-74.010395,"(40.610556, -74.010395)",POINT (-74.010395 40.610556),1
238537180,102,QUEENS,1/1/2022,18:35:00,1/1/2022,18:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO QUEENS SOUTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,1/1/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,1023537,189694,40.687258,-73.858339,"(40.687258, -73.858339)",POINT (-73.858339 40.687258),1
243775140,111,QUEENS,11/22/2021,9:31:00,11/22/2021,9:34:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,121,FELONY,REAR OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO QUEENS NORTH,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE-HOUSE,4/17/2022,(null),UNKNOWN,ASIAN / PACIFIC ISLANDER,F,,45-64,WHITE,M,1045358,212192,40.748885,-73.779452,"(40.748885, -73.779452)",POINT (-73.779452 40.748885),1
240624999,102,QUEENS,2/27/2021,9:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO QUEENS SOUTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,2/15/2022,(null),25-44,BLACK,M,,25-44,WHITE,F,1031368,197024,40.707337,-73.83005,"(40.707337, -73.83005)",POINT (-73.83005 40.707337),1
249599995,111,QUEENS,4/1/2019,9:00:00,7/5/2022,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE-HOUSE,8/15/2022,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,M,1043780,217534,40.763557,-73.785101,"(40.763557, -73.785101)",POINT (-73.785101 40.763557),1
241344262,115,QUEENS,12/23/2021,12:00:00,12/23/2021,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,2/28/2022,(null),(null),(null),(null),,25-44,BLACK,M,1018623,214936,40.75656758,-73.87593153,"(40.7565675846374, -73.8759315341335)",POINT (-73.8759315341335 40.7565675846374),1
242589305,75,BROOKLYN,3/24/2018,0:00:00,3/24/2019,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO BKLYN NORTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,3/24/2022,(null),18-24,ASIAN / PACIFIC ISLANDER,M,,<18,ASIAN / PACIFIC ISLANDER,F,1017036,183890,40.67135982,-73.88181102,"(40.6713598203364, -73.8818110231735)",POINT (-73.8818110231735 40.6713598203364),1
238901967,10,MANHATTAN,1/10/2021,6:50:00,1/10/2022,7:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,114,OBSTR BREATH/CIRCUL,RESIDENCE - APT. HOUSE,1/10/2022,(null),45-64,WHITE,M,,18-24,WHITE,M,986033,216056,40.759701,-73.993561,"(40.759701, -73.993561)",POINT (-73.993561 40.759701),1
250025168,7,MANHATTAN,1/2/2020,10:00:00,,(null),COMPLETED,(null),597,2,N.Y. HOUSING POLICE,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO MAN SOUTH,696,PROMOTING A SEXUAL PERFORMANCE,RESIDENCE - PUBLIC HOUSING,8/23/2022,(null),25-44,WHITE,M,,UNKNOWN,UNKNOWN,E,987323,200564,40.717179,-73.988913,"(40.717179, -73.988913)",POINT (-73.988913 40.717179),1
249954021,94,BROOKLYN,9/7/2021,12:00:00,9/17/2021,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,8/22/2022,(null),UNKNOWN,UNKNOWN,M,,25-44,WHITE,F,994635,200707,40.717566,-73.962534,"(40.717566, -73.962534)",POINT (-73.962534 40.717566),1
238514106,32,MANHATTAN,1/1/2022,0:24:00,1/1/2022,2:30:00,COMPLETED,(null),4552,2,N.Y. HOUSING POLICE,678,VIOLATION,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO MAN NORTH,201,"TRESPASS 4,CRIMINAL SUB 2",RESIDENCE - PUBLIC HOUSING,1/1/2022,(null),25-44,BLACK HISPANIC,M,,25-44,BLACK,F,1001774,241670,40.829988,-73.936675,"(40.829988, -73.936675)",POINT (-73.936675 40.829988),1
244254796,47,BRONX,12/16/2021,0:01:00,2/15/2022,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",DOCTOR/DENTIST OFFICE,4/27/2022,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1026930,266973,40.899351,-73.845612,"(40.899351, -73.845612)",POINT (-73.845612 40.899351),1
238536041,60,BROOKLYN,1/1/2022,7:00:00,1/1/2022,18:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,1/1/2022,(null),45-64,WHITE,F,,25-44,WHITE,F,989913,149672,40.57749,-73.979612,"(40.57749, -73.979612)",POINT (-73.979612 40.57749),1
